pid hid age sex hh_serial pernum workid
793 162 1 2 2748332000 5 162
794 163 53 1 2747790000 1 442819
795 163 53 2 2747790000 2 163
796 163 31 2 2747790000 3 163
797 163 31 1 2747790000 4 457792
798 163 6 1 2747790000 5 402346
799 163 5 1 2747790000 6 402346
800 164 64 1 2748328000 1 442728
801 164 61 2 2748328000 2 164
802 164 34 1 2748328000 3 442598
803 164 26 2 2748328000 4 437405
804 164 0 2 2748328000 5 164
805 165 39 1 2747926000 1 396742
806 165 36 2 2747926000 2 165
807 165 16 2 2747926000 3 397659
808 165 11 2 2747926000 4 397659
809 165 7 1 2747926000 5 397659
810 165 0 2 2747926000 6 165
811 166 29 1 2747976000 1 437530
812 166 28 2 2747976000 2 442710
813 166 7 2 2747976000 3 402346
814 167 44 1 2747858000 1 437389
815 167 49 2 2747858000 2 167
816 167 17 2 2747858000 3 402935
817 167 14 1 2747858000 4 402935
818 168 64 1 2748328000 1 395256
819 168 61 2 2748328000 2 168
820 168 34 1 2748328000 3 398499
821 168 26 2 2748328000 4 402444
822 168 0 2 2748328000 5 168
823 169 32 1 2748177000 1 436370
824 169 26 2 2748177000 2 169
825 169 7 2 2748177000 3 468423
826 170 28 1 2747922000 1 438276
827 170 24 2 2747922000 2 170
828 170 8 2 2747922000 3 402935
829 170 6 2 2747922000 4 402935
830 171 61 1 2747602000 1 404763
831 171 55 2 2747602000 2 401599
832 171 22 1 2747602000 3 401571
833 172 45 1 2748011000 1 418406
834 172 28 2 2748011000 2 172
835 172 7 1 2748011000 3 402451
836 172 3 1 2748011000 4 172
837 173 29 1 2747917000 1 402935
838 173 24 2 2747917000 2 173
839 173 4 2 2747917000 3 173
840 173 2 2 2747917000 4 173
841 173 0 2 2747917000 5 173
842 174 68 1 2747584000 1 174
843 174 61 2 2747584000 2 174
844 174 40 1 2747584000 3 437788
845 174 34 1 2747584000 4 442636
846 174 32 1 2747584000 5 438445
847 174 38 2 2747584000 6 174
848 174 13 1 2747584000 7 402935
849 174 11 2 2747584000 8 402935
850 174 10 1 2747584000 9 402935
851 174 19 2 2747584000 10 174
852 174 2 1 2747584000 11 174
853 175 37 1 2748284000 1 438368
854 175 35 2 2748284000 2 175
855 175 16 1 2748284000 3 402671
856 175 13 1 2748284000 4 402935
857 175 14 2 2748284000 5 175
858 175 17 1 2748284000 6 438445
859 175 16 2 2748284000 7 175
860 175 0 1 2748284000 8 175
861 176 65 1 2747600000 1 397659
862 176 64 2 2747600000 2 176
863 176 14 2 2747600000 3 384331
864 176 12 2 2747600000 4 384331
865 177 36 1 2748151000 1 436547
866 177 32 2 2748151000 2 397659
867 177 11 1 2748151000 3 402935
868 177 13 2 2748151000 4 402935
869 177 16 2 2748151000 5 177
870 177 18 1 2748151000 6 402935
871 178 74 1 2747804000 1 178
872 178 67 2 2747804000 2 178
873 178 38 1 2747804000 3 436322
874 179 32 1 2747661000 1 467855
875 179 31 2 2747661000 2 179
876 179 11 1 2747661000 3 400418
877 179 7 1 2747661000 4 400418
878 180 34 1 2748156000 1 402935
879 180 34 2 2748156000 2 180
880 180 11 2 2748156000 3 468399
881 180 13 1 2748156000 4 468399
882 180 12 2 2748156000 5 468399
883 180 9 1 2748156000 6 468399
884 180 7 1 2748156000 7 468399
885 180 6 1 2748156000 8 468399
886 180 5 2 2748156000 9 468399
887 180 2 2 2748156000 10 180
888 180 1 1 2748156000 11 180
889 181 32 1 2747666000 1 437471
890 181 31 2 2747666000 2 181
891 181 14 1 2747666000 3 402935
892 181 11 1 2747666000 4 402935
893 181 9 1 2747666000 5 402935
894 181 3 2 2747666000 6 181
895 182 48 1 2747651000 1 399362
896 182 46 2 2747651000 2 397682
897 182 20 2 2747651000 3 182
898 182 14 2 2747651000 4 404104
899 182 20 1 2747651000 5 403057
900 182 1 1 2747651000 6 182
901 183 79 1 2748217000 1 183
902 183 58 2 2748217000 2 437733
903 183 50 1 2748217000 3 437547
904 183 49 2 2748217000 4 183
905 183 19 1 2748217000 5 442637
906 183 26 1 2748217000 6 384331
907 183 27 2 2748217000 7 183
908 183 23 1 2748217000 8 183
909 183 22 2 2748217000 9 183
910 183 31 1 2748217000 10 400610
911 183 28 2 2748217000 11 183
912 183 11 1 2748217000 12 402346
913 183 10 1 2748217000 13 402346
914 183 1 2 2748217000 14 183
915 183 6 1 2748217000 15 402346
916 183 5 1 2748217000 16 402346
917 184 36 1 2747978000 1 442720
918 184 34 2 2747978000 2 436462
919 184 17 1 2747978000 3 184
920 184 10 2 2747978000 4 402346
921 185 52 1 2747977000 1 393662
922 185 46 2 2747977000 2 405062
923 185 24 2 2747977000 3 388618
924 185 13 1 2747977000 4 418370
925 186 49 1 2748314000 1 437582
926 186 40 2 2748314000 2 186
927 186 21 1 2748314000 3 468344
928 186 15 1 2748314000 4 402935
929 186 13 1 2748314000 5 402935
930 186 8 2 2748314000 6 402935
931 187 57 1 2748129000 1 400661
932 187 42 2 2748129000 2 187
933 187 30 2 2748129000 3 396992
934 187 24 2 2748129000 4 402640
935 187 21 2 2748129000 5 428010
936 187 19 1 2748129000 6 418402
937 187 25 1 2748129000 7 379910
938 187 1 2 2748129000 8 187
939 188 32 1 2748133000 1 437373
940 188 29 2 2748133000 2 188
941 188 84 2 2748133000 3 188
942 188 5 1 2748133000 4 402346
943 188 0 2 2748133000 5 188
944 189 27 1 2748251000 1 442603
945 189 24 2 2748251000 2 189
946 189 7 1 2748251000 3 400528
947 189 2 1 2748251000 4 189
948 190 34 1 2747643000 1 404167
949 190 33 2 2747643000 2 190
950 190 9 1 2747643000 3 391187
951 190 7 1 2747643000 4 391187
952 190 5 1 2747643000 5 391187
953 191 50 1 2747672000 1 438445
954 191 53 2 2747672000 2 191
955 191 22 2 2747672000 3 442811
956 191 19 1 2747672000 4 400528
957 191 9 2 2747672000 5 402935
958 192 30 2 2747710000 1 395324
959 192 12 2 2747710000 2 402935
960 192 10 2 2747710000 3 402935
961 192 1 2 2747710000 4 192
962 193 26 1 2747801000 1 468388
963 193 29 2 2747801000 2 193
964 193 9 2 2747801000 3 468312
965 193 5 2 2747801000 4 468312
966 194 62 1 2747833000 1 194
967 194 38 1 2747833000 2 468309
968 194 35 2 2747833000 3 395324
969 194 15 1 2747833000 4 384331
970 194 11 1 2747833000 5 384331
971 195 30 1 2747704000 1 388618
972 195 28 2 2747704000 2 195
973 195 11 1 2747704000 3 402346
974 195 5 2 2747704000 4 402346
975 195 1 2 2747704000 5 195
976 196 35 1 2747981000 1 400342
977 196 33 2 2747981000 2 401571
978 196 13 2 2747981000 3 404104
979 196 4 2 2747981000 4 196
980 196 0 2 2747981000 5 196
981 197 50 1 2748357000 1 442658
982 197 45 2 2748357000 2 197
983 197 18 2 2748357000 3 436144
984 197 10 2 2748357000 4 402935
985 197 9 2 2748357000 5 402935
986 198 54 1 2748330000 1 468025
987 198 48 2 2748330000 2 198
988 198 20 2 2748330000 3 198
989 198 10 2 2748330000 4 402935
990 198 19 1 2748330000 5 442637
991 198 16 2 2748330000 6 198
992 198 0 1 2748330000 7 198
993 199 32 2 2747950000 1 436245
994 199 16 2 2747950000 2 384331
995 199 15 2 2747950000 3 384331
996 199 13 2 2747950000 4 384331
997 200 25 1 2747951000 1 436085
998 200 26 2 2747951000 2 200
999 200 5 1 2747951000 3 402935
1000 201 30 1 2747944000 1 438415
1001 201 28 2 2747944000 2 201
1002 201 7 1 2747944000 3 468440
1003 201 4 1 2747944000 4 201
1004 202 58 1 2748169000 1 202
1005 202 56 2 2748169000 2 202
1006 202 24 1 2748169000 3 404671
1007 202 36 2 2748169000 4 399362
1008 202 26 2 2748169000 5 442538
1009 202 20 2 2748169000 6 400017
1010 203 27 1 2747814000 1 398688
1011 203 33 2 2747814000 2 203
1012 203 10 1 2747814000 3 404637
1013 203 7 2 2747814000 4 404637
1014 203 5 1 2747814000 5 404637
1015 204 29 1 2748091000 1 438368
1016 204 29 2 2748091000 2 204
1017 204 12 1 2748091000 3 402935
1018 204 10 1 2748091000 4 402935
1019 204 9 2 2748091000 5 402935
1020 204 3 1 2748091000 6 204
1021 204 2 1 2748091000 7 204
1022 205 27 1 2748294000 1 426924
1023 205 18 2 2748294000 2 205
1024 206 40 1 2747664000 1 206
1025 206 39 2 2747664000 2 206
1026 207 55 1 2748206000 1 395105
1027 207 56 2 2748206000 2 207
1028 207 26 1 2748206000 3 385610
1029 207 24 2 2748206000 4 427760
1030 207 17 1 2748206000 5 404803
1031 207 28 2 2748206000 6 207
1032 207 6 1 2748206000 7 404104
1033 208 46 1 2747911000 1 395324
1034 208 45 2 2747911000 2 468101
1035 209 32 1 2747928000 1 428529
1036 209 30 2 2747928000 2 209
1037 209 7 1 2747928000 3 404104
1038 209 5 1 2747928000 4 404104
1039 210 48 1 2748087000 1 402935
1040 210 45 2 2748087000 2 210
1041 210 27 1 2748087000 3 385610
1042 210 25 1 2748087000 4 436171
1043 210 12 1 2748087000 5 386104
1044 210 10 1 2748087000 6 386104
1045 211 55 2 2748023000 1 468683
1046 211 30 2 2748023000 2 211
1047 211 8 2 2748023000 3 400528
1048 211 2 2 2748023000 4 211
1049 211 29 2 2748023000 5 211
1050 211 3 2 2748023000 6 211
1051 211 3 2 2748023000 7 211
1052 212 64 2 2748255000 1 212
1053 212 24 1 2748255000 2 396799
1054 212 35 1 2748255000 3 212
1055 212 31 2 2748255000 4 212
1056 212 9 1 2748255000 5 468399
1057 212 1 1 2748255000 6 212
1058 213 38 1 2747831000 1 437472
1059 213 31 2 2747831000 2 468303
1060 213 9 2 2747831000 3 402935
1061 213 8 2 2747831000 4 402935
1062 213 0 1 2747831000 5 213
1063 214 34 1 2748188000 1 402346
1064 214 30 2 2748188000 2 214
1065 214 12 1 2748188000 3 404104
1066 214 3 2 2748188000 4 214
1067 214 1 1 2748188000 5 214
1068 215 60 1 2747932000 1 403059
1069 215 52 2 2747932000 2 215
1070 215 24 1 2747932000 3 393300
1071 215 22 1 2747932000 4 423236
1072 215 26 1 2747932000 5 427555
1073 215 9 2 2747932000 6 423236
1074 215 30 1 2747932000 7 400130
1075 215 5 2 2747932000 8 423236
1076 216 87 2 2748236000 1 216
1077 216 57 1 2748236000 2 384331
1078 217 37 1 2748262000 1 401714
1079 217 41 2 2748262000 2 400368
1080 217 13 1 2748262000 3 446628
1081 217 13 2 2748262000 4 446628
1082 217 7 2 2748262000 5 446628
1083 218 27 1 2747714000 1 402391
1084 218 27 2 2747714000 2 218
1085 218 8 1 2747714000 3 404104
1086 218 4 2 2747714000 4 218
1087 218 0 1 2747714000 5 218
1088 219 55 1 2747819000 1 438237
1089 219 55 2 2747819000 2 219
1090 219 18 2 2747819000 3 219
1091 219 12 2 2747819000 4 386104
1092 220 53 1 2748240000 1 418376
1093 220 41 2 2748240000 2 397103
1094 220 21 2 2748240000 3 220
1095 220 19 1 2748240000 4 220
1096 220 17 1 2748240000 5 402310
1097 220 6 2 2748240000 6 384331
1098 220 1 1 2748240000 7 220
1099 221 35 1 2747687000 1 400610
1100 221 35 2 2747687000 2 221
1101 221 15 2 2747687000 3 400368
1102 221 10 1 2747687000 4 400368
1103 222 84 2 2747871000 1 222
1104 222 48 2 2747871000 2 222
1105 223 32 1 2748114000 1 396160
1106 223 30 2 2748114000 2 404032
1107 223 10 1 2748114000 3 384331
1108 223 4 1 2748114000 4 223
1109 224 35 1 2747667000 1 437359
1110 224 15 1 2747667000 2 468399
1111 224 11 1 2747667000 3 468399
1112 225 57 1 2747924000 1 225
1113 225 53 2 2747924000 2 225
1114 225 13 2 2747924000 3 446628
1115 225 24 1 2747924000 4 400401
1116 225 22 1 2747924000 5 225
1117 226 49 1 2747690000 1 468027
1118 226 42 2 2747690000 2 400406
1119 226 19 1 2747690000 3 226
1120 226 17 1 2747690000 4 386104
1121 226 18 1 2747690000 5 386104
1122 227 36 1 2747720000 1 384331
1123 227 39 2 2747720000 2 227
1124 227 12 2 2747720000 3 402935
1125 227 8 1 2747720000 4 402935
1126 227 5 1 2747720000 5 402935
1127 228 63 1 2747975000 1 228
1128 228 58 2 2747975000 2 395324
1129 228 14 1 2747975000 3 402935
1130 229 48 1 2747558000 1 468066
1131 229 42 2 2747558000 2 229
1132 229 16 1 2747558000 3 468115
1133 230 79 1 2748217000 1 230
1134 230 58 2 2748217000 2 437441
1135 230 50 1 2748217000 3 468440
1136 230 49 2 2748217000 4 230
1137 230 19 1 2748217000 5 442768
1138 230 26 1 2748217000 6 468337
1139 230 27 2 2748217000 7 230
1140 230 23 1 2748217000 8 230
1141 230 22 2 2748217000 9 230
1142 230 31 1 2748217000 10 468683
1143 230 28 2 2748217000 11 230
1144 230 11 1 2748217000 12 402935
1145 230 10 1 2748217000 13 402935
1146 230 1 2 2748217000 14 230
1147 230 6 1 2748217000 15 402935
1148 230 5 1 2748217000 16 402935
1149 231 26 1 2747892000 1 438406
1150 231 24 2 2747892000 2 231
1151 231 10 2 2747892000 3 402935
1152 231 9 2 2747892000 4 402935
1153 231 3 2 2747892000 5 231
1154 232 37 1 2748141000 1 442830
1155 232 36 2 2748141000 2 232
1156 232 15 1 2748141000 3 402935
1157 232 14 1 2748141000 4 232
1158 232 8 2 2748141000 5 402935
1159 232 4 1 2748141000 6 232
1160 233 32 1 2748027000 1 400401
1161 233 33 2 2748027000 2 233
1162 233 11 1 2748027000 3 402935
1163 233 5 1 2748027000 4 402935
1164 233 56 2 2748027000 5 402935
1165 234 39 1 2748292000 1 384586
1166 234 40 2 2748292000 2 234
1167 234 20 1 2748292000 3 428252
1168 234 17 2 2748292000 4 234
1169 234 10 1 2748292000 5 402935
1170 234 11 1 2748292000 6 402935
1171 234 15 1 2748292000 7 397097
1172 234 3 2 2748292000 8 234
1173 234 20 2 2748292000 9 234
1174 235 38 1 2748031000 1 437824
1175 235 32 2 2748031000 2 235
1176 235 7 2 2748031000 3 402935
1177 235 5 2 2748031000 4 402935
1178 235 2 2 2748031000 5 235
1179 236 60 1 2748135000 1 442613
1180 236 55 2 2748135000 2 402671
1181 236 25 1 2748135000 3 402935
1182 236 25 2 2748135000 4 236
1183 236 4 1 2748135000 5 236
1184 236 3 2 2748135000 6 236
1185 236 32 1 2748135000 7 384331
1186 236 22 2 2748135000 8 236
1187 237 28 1 2747821000 1 400662
1188 237 23 2 2747821000 2 237
1189 237 7 2 2747821000 3 404671
1190 238 68 2 2747992000 1 238
1191 238 41 2 2747992000 2 238
1192 238 11 1 2747992000 3 418406
1193 238 6 1 2747992000 4 418406
1194 239 60 2 2747983000 1 239
1195 239 35 2 2747983000 2 437408
1196 239 30 1 2747983000 3 390554
1197 240 86 1 2747571000 1 240
1198 240 26 1 2747571000 2 404133
1199 240 21 2 2747571000 3 240
1200 241 26 1 2747892000 1 404104
1201 241 24 2 2747892000 2 241
1202 241 10 2 2747892000 3 384331
1203 241 9 2 2747892000 4 384331
1204 241 3 2 2747892000 5 241
1205 242 59 1 2748267000 1 400418
1206 242 57 2 2748267000 2 242
1207 242 86 2 2748267000 3 242
1208 242 26 1 2748267000 4 468683
1209 242 31 2 2748267000 5 242
1210 242 7 1 2748267000 6 402935
1211 242 5 2 2748267000 7 402935
1212 242 3 2 2748267000 8 242
1213 242 0 2 2748267000 9 242
1214 243 52 1 2747860000 1 404713
1215 243 50 2 2747860000 2 243
1216 243 70 1 2747860000 3 243
1217 243 45 1 2747860000 4 243
1218 243 33 1 2747860000 5 436331
1219 243 29 2 2747860000 6 243
1220 243 0 2 2747860000 7 243
1221 243 32 1 2747860000 8 436240
1222 244 50 1 2747737000 1 402935
1223 244 48 2 2747737000 2 244
1224 244 19 1 2747737000 3 404679
1225 244 19 2 2747737000 4 244
1226 244 21 1 2747737000 5 379974
1227 244 15 2 2747737000 6 244
1228 244 13 2 2747737000 7 402935
1229 244 8 2 2747737000 8 402935
1230 244 2 2 2747737000 9 244
1231 244 0 1 2747737000 10 244
1232 245 30 1 2747762000 1 437814
1233 245 34 2 2747762000 2 245
1234 245 12 2 2747762000 3 402935
1235 245 8 1 2747762000 4 402935
1236 246 57 1 2747897000 1 246
1237 247 48 1 2747558000 1 397659
1238 247 42 2 2747558000 2 247
1239 247 16 1 2747558000 3 402935
1240 248 52 2 2747713000 1 248
1241 248 28 2 2747713000 2 398640
1242 248 13 2 2747713000 3 404104
1243 248 18 1 2747713000 4 400705
1244 248 10 1 2747713000 5 404104
1245 248 6 2 2747713000 6 404104
1246 248 2 1 2747713000 7 248
1247 249 38 1 2747585000 1 397682
1248 249 41 2 2747585000 2 249
1249 249 20 1 2747585000 3 418406
1250 249 15 2 2747585000 4 418406
1251 249 10 2 2747585000 5 418406
1252 250 42 1 2747825000 1 403055
1253 250 37 2 2747825000 2 250
1254 250 19 2 2747825000 3 404040
1255 250 17 2 2747825000 4 418406
1256 250 13 2 2747825000 5 418406
1257 250 11 2 2747825000 6 418406
1258 251 53 1 2748242000 1 251
1259 251 47 2 2748242000 2 251
1260 251 24 1 2748242000 3 468682
1261 251 20 1 2748242000 4 400368
1262 251 19 2 2748242000 5 402935
1263 251 17 1 2748242000 6 402935
1264 252 35 1 2747639000 1 402685
1265 252 48 2 2747639000 2 252
1266 252 27 1 2747639000 3 252
1267 252 12 1 2747639000 4 468423
1268 252 10 1 2747639000 5 468423
1269 252 16 2 2747639000 6 252
1270 253 83 2 2747780000 1 253
1271 254 45 1 2747839000 1 400610
1272 254 44 2 2747839000 2 404816
1273 254 18 1 2747839000 3 404784
1274 254 19 2 2747839000 4 254
1275 254 1 2 2747839000 5 254
1276 255 54 2 2748187000 1 404104
1277 255 27 1 2748187000 2 255
1278 256 57 1 2748108000 1 397104
1279 256 56 2 2748108000 2 256
1280 256 20 1 2748108000 3 256
1281 256 18 2 2748108000 4 418402
1282 257 58 1 2748253000 1 400287
1283 257 57 1 2748253000 2 257
1284 257 17 2 2748253000 3 257
1285 257 16 1 2748253000 4 418406
1286 257 13 1 2748253000 5 397291
1287 258 28 1 2748128000 1 442833
1288 258 28 2 2748128000 2 258
1289 258 6 1 2748128000 3 384331
1290 259 40 1 2748207000 1 395930
1291 259 36 2 2748207000 2 397104
1292 259 8 2 2748207000 3 384339
1293 260 53 1 2748153000 1 467961
1294 260 47 2 2748153000 2 260
1295 260 21 1 2748153000 3 395324
1296 260 15 2 2748153000 4 384339
1297 260 31 1 2748153000 5 260
1298 260 31 2 2748153000 6 260
1299 260 6 1 2748153000 7 384339
1300 260 3 2 2748153000 8 260
1301 260 0 1 2748153000 9 260
1302 261 64 1 2748307000 1 395324
1303 261 29 1 2748307000 2 404101
1304 261 28 2 2748307000 3 261
1305 261 23 2 2748307000 4 261
1306 262 57 1 2748018000 1 396995
1307 262 57 2 2748018000 2 262
1308 262 31 2 2748018000 3 396799
1309 262 22 2 2748018000 4 402560
1310 263 31 1 2747590000 1 404104
1311 263 32 2 2747590000 2 263
1312 263 13 1 2747590000 3 263
1313 263 11 2 2747590000 4 404104
1314 263 9 2 2747590000 5 404104
1315 263 6 1 2747590000 6 404104
1316 263 3 1 2747590000 7 263
1317 264 40 1 2747795000 1 264
1318 264 39 2 2747795000 2 264
1319 264 10 1 2747795000 3 400368
1320 265 44 1 2747858000 1 390554
1321 265 49 2 2747858000 2 265
1322 265 17 2 2747858000 3 468312
1323 265 14 1 2747858000 4 468312
1324 266 34 1 2747663000 1 442678
1325 266 30 2 2747663000 2 266
1326 266 15 2 2747663000 3 402935
1327 266 14 2 2747663000 4 402935
1328 266 13 1 2747663000 5 402935
1329 266 11 2 2747663000 6 402935
1330 266 2 1 2747663000 7 266
1331 267 36 1 2748155000 1 436086
1332 267 36 2 2748155000 2 267
1333 267 12 1 2748155000 3 402935
1334 267 6 1 2748155000 4 402935
1335 267 2 1 2748155000 5 267
1336 268 75 2 2748037000 1 268
1337 268 36 1 2748037000 2 268
1338 269 56 2 2748008000 1 401571
1339 269 58 1 2748008000 2 403059
1340 269 20 1 2748008000 3 418402
1341 269 17 1 2748008000 4 418402
1342 269 15 2 2748008000 5 418402
1343 269 12 1 2748008000 6 418402
1344 269 28 2 2748008000 7 400614
1345 269 27 2 2748008000 8 402950
1346 269 22 2 2748008000 9 404113
1347 270 33 1 2748312000 1 400401
1348 270 33 2 2748312000 2 270
1349 270 14 2 2748312000 3 402935
1350 270 12 2 2748312000 4 402935
1351 270 6 1 2748312000 5 402935
1352 270 4 1 2748312000 6 270
1353 270 20 1 2748312000 7 402935
1354 271 46 1 2748094000 1 402451
1355 271 20 2 2748094000 2 271
1356 271 17 1 2748094000 3 468514
1357 271 2 2 2748094000 4 271
1358 272 50 1 2747802000 1 404018
1359 272 43 2 2747802000 2 272
1360 272 24 2 2747802000 3 272
1361 272 22 2 2747802000 4 272
1362 272 19 2 2747802000 5 386104
1363 272 18 1 2747802000 6 402935
1364 272 16 1 2747802000 7 272
1365 272 23 1 2747802000 8 436287
1366 272 25 1 2747802000 9 272
1367 272 4 1 2747802000 10 272
1368 272 3 1 2747802000 11 272
1369 273 47 1 2748061000 1 395324
1370 273 47 2 2748061000 2 273
1371 273 20 1 2748061000 3 396749
1372 273 16 2 2748061000 4 273
1373 274 54 1 2748186000 1 426522
1374 274 54 2 2748186000 2 274
1375 274 16 1 2748186000 3 402935
1376 275 59 1 2747840000 1 402935
1377 275 35 2 2747840000 2 275
1378 275 9 2 2747840000 3 402346
1379 276 58 1 2747969000 1 404483
1380 276 49 2 2747969000 2 276
1381 276 30 1 2747969000 3 428529
1382 276 22 1 2747969000 4 276
1383 277 31 1 2748179000 1 418406
1384 277 29 2 2748179000 2 418406
1385 277 10 2 2748179000 3 468399
1386 278 57 2 2747847000 1 278
1387 278 17 1 2747847000 2 395259
1388 279 32 1 2748295000 1 395324
1389 279 25 2 2748295000 2 468022
1390 280 43 1 2748333000 1 393319
1391 280 42 2 2748333000 2 280
1392 280 13 2 2748333000 3 404784
1393 280 12 1 2748333000 4 404784
1394 281 21 1 2747809000 1 437392
1395 281 19 2 2747809000 2 281
1396 281 0 2 2747809000 3 281
1397 282 23 1 2747674000 1 402935
1398 282 22 2 2747674000 2 282
1399 282 1 2 2747674000 3 282
1400 283 28 1 2747891000 1 436453
1401 283 28 2 2747891000 2 437366
1402 283 89 1 2747891000 3 283
1403 283 8 1 2747891000 4 402935
1404 283 2 2 2747891000 5 283
1405 284 39 1 2747569000 1 400498
1406 284 31 2 2747569000 2 398640
1407 284 10 2 2747569000 3 404104
1408 284 1 1 2747569000 4 284
1409 285 52 1 2747576000 1 390554
1410 285 47 2 2747576000 2 285
1411 285 21 2 2747576000 3 285
1412 285 15 2 2747576000 4 402935
1413 286 30 1 2748167000 1 436051
1414 286 27 2 2748167000 2 286
1415 286 9 2 2748167000 3 402346
1416 286 3 2 2748167000 4 286
1417 287 58 1 2748169000 1 287
1418 287 56 2 2748169000 2 287
1419 287 24 1 2748169000 3 395324
1420 287 36 2 2748169000 4 384339
1421 287 26 2 2748169000 5 386104
1422 287 20 2 2748169000 6 401719
1423 288 34 1 2748156000 1 405112
1424 288 34 2 2748156000 2 288
1425 288 11 2 2748156000 3 398492
1426 288 13 1 2748156000 4 398492
1427 288 12 2 2748156000 5 398492
1428 288 9 1 2748156000 6 398492
1429 288 7 1 2748156000 7 398492
1430 288 6 1 2748156000 8 398492
1431 288 5 2 2748156000 9 398492
1432 288 2 2 2748156000 10 288
1433 288 1 1 2748156000 11 288
1434 289 79 1 2748217000 1 289
